ItemID,ItemName,LocationName,UPC,ManufacturerItemID,ItemType,ItemGroupName,OnHandQty,OnRentQty,OnOrderQty,AvailableQty,CommittedQty,DepreciationName,SalesType,ItemStatus,GLName,ManufacturerName,LotNumber,ExpirationDate
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07104G28,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,6,0,0,6,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07135G11,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07144G04,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07144G18,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07153G26,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07165G07,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07173G14,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07182G10,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07184G21,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,4,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07225G05,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,6,0,0,6,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07234G16,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07253G13,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07295G12,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07304G17,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07313G11,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,078B802,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08055G10,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08074G12,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08083G10,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,7,0,0,7,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08125G10,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08134G23,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08143G09,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08152G11,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08180G04,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08195G11,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,081B806,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08204G18,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08213G13,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,7,0,0,7,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08213G14,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,6,0,0,6,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08265G06,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08274G18,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,-1,2,,Purchase,Active,"Advanced Home Medical, Inc.",,08283G05,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,4,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09025G08,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09044G01,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09081G03,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09093G17,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09102G13,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09104G19,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09105G15,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,5,0,0,5,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09113G13,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09132G10,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09165G04,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09169002,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09174G18,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09183G14,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,4,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09235g10,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09253G08,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09254G14,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09262G11,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09285G02,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,092B805,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,09305G12,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,095A808,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,10014G13,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,10042G12,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,6,0,0,6,0,,Purchase,Active,"Advanced Home Medical, Inc.",,10075G09,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,11,0,0,11,0,,Purchase,Active,"Advanced Home Medical, Inc.",,10155G11,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,10172G09,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,10191G09,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,10204G10,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,6,0,0,6,0,,Purchase,Active,"Advanced Home Medical, Inc.",,10215G07,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,6,0,0,6,0,,Purchase,Active,"Advanced Home Medical, Inc.",,10244G16,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,10261G08,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,102B802,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,10304G03,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,109B801,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,11054G21,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,11082G10,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,5,0,0,5,0,,Purchase,Active,"Advanced Home Medical, Inc.",,11134G05,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,11152G14,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,11204G13,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,11264G21,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,11292G04,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12062G02,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,4,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12064G02,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,3,1,,Purchase,Active,"Advanced Home Medical, Inc.",,12073G06,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,8,0,0,8,0,,Purchase,Active,"Advanced Home Medical, Inc.",,120A801,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12104G13,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12113G09,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12122G15,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12174G12,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,0,1,,Purchase,Active,"Advanced Home Medical, Inc.",,12183G03,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12183G07,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12202G10,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12262G08,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12263G02,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12294G08,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12303G06,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12312G09,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12314g03,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,12314g13,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,23,0,0,23,0,,Purchase,Active,"Advanced Home Medical, Inc.",,1234FAB678NINE,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,127A807,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,134B807,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,16,0,0,16,0,,Purchase,Active,"Advanced Home Medical, Inc.",,14163230101,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,141A805,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,141L805,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,144B809,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,4,0,,Purchase,Active,"Advanced Home Medical, Inc.",,149B810,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,1,-3,3,,Purchase,Active,"Advanced Home Medical, Inc.",,1540006230104,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154002260105,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,15400420101,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154004210201,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154005240107,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154005260101,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,-2,2,,Purchase,Active,"Advanced Home Medical, Inc.",,154008210205,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154010220102,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154012260103,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154013230102,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154013250202,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154014220203,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154015210104,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154015210201,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154015210202,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154015210203,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,5,0,0,5,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154015260104,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,1540200403,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154020230205,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154020240102,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154020250102,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154021220103,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,15402220105,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,24,0,0,24,0,,Purchase,Active,"Advanced Home Medical, Inc.",,1540230619107,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,3,1,,Purchase,Active,"Advanced Home Medical, Inc.",,154023260104,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,-1,1,,Purchase,Active,"Advanced Home Medical, Inc.",,15402360104FAB,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154025210205,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154027220203,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,10,0,0,10,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154027230104,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,1,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154027250202,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,12,0,0,12,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154029240102,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,21,0,0,21,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154029240202,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154032210101,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,6,0,0,6,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154033220204,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154034200103,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,1,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154034250202,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,28,0,0,28,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154035220103,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,9,0,0,9,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154036240105,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154036240412,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154036240413,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154038200106,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154039210104,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154039210203,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,11,0,0,10,1,,Purchase,Active,"Advanced Home Medical, Inc.",,154040260103,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,5,0,0,5,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154040260104,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,10,0,0,9,1,,Purchase,Active,"Advanced Home Medical, Inc.",,154041250201,
E TANK CONTENTS,E TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,22,0,0,22,0,,Purchase,Active,"Advanced Home Medical, Inc.",,154042220105,
